station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap,cluster,pca_1,pca_2,대여소명,자치구,주소,station_lat,station_lon,park_distance_m,nearest_park_name,subway_distance_m,nearest_subway_name,bus_stop_count_300m,bus_stop_count_500m,cluster_name
2342,38.61422708618331,18.214746849522697,41.81417624521073,30.62200956937799,0.3942678995288199,0.1329578063556169,11.19216667583274,1,4.701381338992434,0.3282875246219436, 대청역 1번출구 뒤,강남구,서울특별시 강남구 개포로 623,37.49400711,127.07951355,1299.7093604428192,광평근린공원,54.855485672527735,대청,20,56,고수요형
2344,12.455922865013774,6.7181780711306915,12.435452793834298,12.507246376811594,0.3386044454274024,0.2323344023001216,-0.0717935829772962,0,-1.0986477384856412,2.1775832713258105, 리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.46506119,127.10119629,1506.052705470991,율현공원,2350.0345617595735,복정,56,96,일반수요형
2347,6.8532526475037825,4.996175128976753,7.331975560081466,5.470588235294118,0.3783664459161148,0.0966887417218543,1.8613873247873487,0,-1.7860664040997771,-0.8647828148673466, 두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.51863861,127.03540039,672.0342373882509,도산근린공원,523.587492317641,강남구청,8,72,일반수요형
2348,41.38219178082192,26.19962325232927,51.54214559386973,15.884615384615383,0.3500612400278063,0.0765996888344533,35.65753020925435,1,6.752441542562127,-2.1232604984256147, 포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.50723267,127.05685425,751.2748302256771,봉은공원,584.3595573163827,삼성(무역센터),48,88,고수요형
2349,19.64206128133705,12.490610685586567,22.69439071566731,11.791044776119405,0.4016166773027015,0.1396156846061121,10.903345939547908,0,1.19820516803203,-0.5614278941224871, 역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.50154495,127.03856659,1373.1166146741946,도곡근린공원,212.59809288426536,역삼,20,60,일반수요형
2350,5.840228245363766,3.499000992830615,6.159763313609467,5.005154639175258,0.3490473864191499,0.1665852467024914,1.1546086744342094,0,-2.2804233033860197,0.561521956684626, 래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.49482346,127.04790497,561.9096717421423,도곡근린공원,465.6215593980464,한티,32,68,일반수요형
2351,12.041379310344828,6.793191934459913,12.730250481695569,10.305825242718448,0.363459335624284,0.138487972508591,2.424425238977122,0,-0.8789799588675804,0.1709957631931287, 청소년수련관(수영장)앞,강남구,서울특별시 강남구 광평로 144,37.48387909,127.0890274,540.4635410223724,광평근린공원,409.7781665443803,일원,24,64,일반수요형
2352,7.428139183055976,5.869520218273375,8.51639344262295,4.358381502890174,0.3507128309572301,0.0706720977596741,4.158011939732777,0,-1.5403844539631593,-1.1699494470349907, 서울본부세관(건설회관 앞),강남구,서울특별시 강남구 언주로 721,37.51758957,127.03502655,787.8861539960367,도산근린공원,477.5023720879165,학동,20,52,일반수요형
2353,17.729916897506925,11.721474880039766,19.04054054054054,14.401960784313726,0.3618467307241622,0.1392859932817748,4.6385797562268145,0,0.5711044849860706,0.3167250225250825, 강남구청역 2번출구 뒤,강남구,서울특별시 강남구 학동로 342,37.51681137,127.04047394,997.5720792956307,도산근린공원,80.10290388777916,강남구청,36,56,일반수요형
2354,4.118168389955687,2.5836727129377666,4.1361788617886175,4.07027027027027,0.4045911047345767,0.148493543758967,0.0659085915183474,0,-2.5519471044695727,-0.2935375844575262, 청담역 2번출구,강남구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627,416.834851096035,청담근린공원,304.61175833064755,청담,28,48,일반수요형
